BuqueId,Nombre,IMO,MMSI,DistintivoLLamada,NacionalidadId,TipoImpuestoId,Descuento,TipoBuqueId,ConsignatarioId,NavieraId,GT,Eslora,Manga,Guinda,Puntal,CaladoVerano,PropulsorProaNumero,PropulsorProaPotencia,PropulsorPopaNumero,PropulsorPopaPotencia,MotorPrincipalNumero,MotorPrincipalPotencia,HeliceProaNumero,HeliceProaTipoId,HeliceProaGiroId,EfectoHeliceId,TimonId,TipoMaquinaId,Construccion,Observaciones,ObservacionesSeguridad,FechaAlta,FechaActualizacion,Velocidad,RemolcadoresRecomendados,TarifaEspecifica,NumeroTimones,AnguloMaximoTimon,SuperficieVelica,PuertoMatriculaId,TipoPropulsionId
7266,INCHEON BAY,9791963,NULL,NULL,100,1,0.00,56,104,NULL,23432,180.00,30.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2017,NULL,NULL,2019-03-12 21:54:31.200,NULL,0.00,0,0,NULL,0,0,NULL,NULL
7267,BOURBON DIAMOND,9386706,NULL,NULL,130,1,0.00,181,121,NULL,4293,91.00,19.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2008,NULL,NULL,2019-03-12 21:54:31.447,NULL,0.00,0,0,NULL,0,0,NULL,NULL
7268,Australis,9284946,NULL,NULL,86,1,0.00,55,126,NULL,156914,330.00,60.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2003,NULL,NULL,2019-03-13 12:14:38.550,NULL,0.00,0,0,NULL,0,0,NULL,NULL
7269,NORD INDIAN,9802243,NULL,NULL,250,1,0.00,69,115,1115,35596,0.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2019-03-13 22:07:30.000,2019-03-15 08:22:53.610,0.00,0,0,NULL,0,0,NULL,NULL
7270,MAERSK PROMISE,9315458,NULL,NULL,200,1,0.00,55,125,NULL,61724,245.00,42.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2006,NULL,NULL,2019-03-13 22:07:31.793,NULL,0.00,0,0,NULL,0,0,NULL,NULL
7271,ULTRA PANACHE,9442469,NULL,NULL,200,1,0.00,56,109,NULL,41799,225.00,32.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2011,NULL,NULL,2019-03-13 22:07:31.877,NULL,0.00,0,0,NULL,0,0,NULL,NULL
7272,SAN BIAGIO,9753820,NULL,NULL,138,1,0.00,61,110,NULL,4703,108.00,17.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2016,NULL,NULL,2019-03-13 22:07:32.167,NULL,0.00,0,0,NULL,0,0,NULL,NULL
7273,FREDENSBORG,9465394,NULL,NULL,221,1,0.00,54,104,NULL,9627,139.00,21.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2011,NULL,NULL,2019-03-14 08:06:15.440,NULL,0.00,0,0,NULL,0,0,NULL,NULL
7274,DAAN,9201956,NULL,NULL,157,1,0.00,54,108,NULL,2080,89.00,12.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2001,NULL,NULL,2019-03-14 15:01:01.733,NULL,0.00,0,0,NULL,0,0,NULL,NULL
7275,FORTUNE TRADER,9235232,NULL,NULL,86,1,0.00,56,104,NULL,40609,225.00,32.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2001,NULL,NULL,2019-03-14 15:01:02.040,NULL,0.00,0,0,NULL,0,0,NULL,NULL
7276,PRESINGE TRADER,9756925,NULL,NULL,175,1,0.00,56,104,NULL,43968,229.00,32.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2016,NULL,NULL,2019-03-14 22:08:47.537,NULL,0.00,0,0,NULL,0,0,NULL,NULL
7277,BLUE WAVE,9453377,NULL,NULL,59,1,0.00,56,126,NULL,47984,229.00,37.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2011,NULL,NULL,2019-03-14 22:08:47.803,NULL,0.00,0,0,NULL,0,0,NULL,NULL
7278,CAPE ARMERIA,9633226,NULL,NULL,171,1,0.00,56,102,NULL,92758,292.00,45.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2013,NULL,NULL,2019-03-14 22:08:47.933,NULL,0.00,0,0,NULL,0,0,NULL,NULL
7279,CELSIUS PORTO,9476812,NULL,NULL,235,1,0.00,50,97,NULL,30241,183.00,32.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2009,NULL,NULL,2019-03-14 22:08:48.000,NULL,0.00,0,0,NULL,0,0,NULL,NULL
7280,SEACLIFF,9553139,NULL,NULL,171,1,0.00,56,292,NULL,17018,169.00,27.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2009,NULL,NULL,2019-03-14 22:08:48.083,NULL,0.00,0,0,NULL,0,0,NULL,NULL
7281,BREB COURAGEOUS,9421178,NULL,NULL,261,1,0.00,54,110,NULL,5630,108.00,18.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2009,NULL,NULL,2019-03-15 13:26:14.020,NULL,0.00,0,0,NULL,0,0,NULL,NULL
7282,JASMINE A,9342827,NULL,NULL,139,1,0.00,56,104,NULL,39738,225.00,32.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2006,NULL,NULL,2019-03-15 13:26:14.333,NULL,0.00,0,0,NULL,0,0,NULL,NULL
7283,ALM TINKA,8529911,NULL,NULL,250,1,0.00,69,115,1115,9163,0.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2019-03-15 22:18:36.000,2019-03-19 12:26:39.583,0.00,0,0,NULL,0,0,NULL,NULL
7284,JIMMY T,9782118,NULL,NULL,171,1,0.00,56,104,NULL,43471,229.00,32.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2017,NULL,NULL,2019-03-16 08:05:42.187,NULL,0.00,0,0,NULL,0,0,NULL,NULL
7285,FRISIAN INO,9463877,NULL,NULL,157,1,0.00,54,136,NULL,1801,88.00,11.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2012,NULL,NULL,2019-03-16 14:05:39.937,NULL,0.00,0,0,NULL,0,0,NULL,NULL
7286,MSC Nerissa,9278155,NULL,NULL,171,1,0.00,48,103,NULL,54881,294.00,32.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2004,NULL,NULL,2019-03-16 20:13:42.017,NULL,0.00,0,0,NULL,0,0,NULL,NULL
7287,NAVIGARE TOLERO,9410973,NULL,NULL,139,1,0.00,55,97,NULL,83850,274.00,48.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2011,NULL,NULL,2019-03-16 20:13:42.453,NULL,0.00,0,0,NULL,0,0,NULL,NULL
7288,CORAL RUBY,9464405,NULL,NULL,171,1,0.00,56,115,NULL,39737,225.00,32.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2008,NULL,NULL,2019-03-17 14:26:53.860,NULL,0.00,0,0,NULL,0,0,NULL,NULL
7290,IMPERIAL ROSE,9464508,NULL,NULL,171,1,0.00,56,116,NULL,39737,225.00,32.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2008,NULL,NULL,2019-03-18 08:10:59.333,NULL,0.00,0,0,NULL,0,0,NULL,NULL
7291,SKANDI CHIEFTAIN,9330692,NULL,NULL,40,1,0.00,180,109,NULL,3187,74.00,16.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2005,NULL,NULL,2019-03-18 11:46:43.547,NULL,0.00,0,0,NULL,0,0,NULL,NULL
7292,JPS AFRODITI,9763980,NULL,NULL,171,1,0.00,56,115,NULL,32549,190.00,32.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2016,NULL,NULL,2019-03-18 20:39:35.220,NULL,0.00,0,0,NULL,0,0,NULL,NULL
7293,GENCO RAPTOR,9330812,NULL,NULL,139,1,0.00,56,126,NULL,41115,225.00,32.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2007,NULL,NULL,2019-03-18 21:52:15.657,NULL,0.00,0,0,NULL,0,0,NULL,NULL
7294,ANTIGONI B,9588512,NULL,NULL,139,1,0.00,56,104,NULL,32983,190.00,32.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2011,NULL,NULL,2019-03-19 07:35:19.063,NULL,0.00,0,0,NULL,0,0,NULL,NULL
7295,ELANDRA BLU,9396749,NULL,NULL,110,1,0.00,50,104,NULL,30040,183.00,33.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2008,NULL,NULL,2019-03-19 15:45:32.267,NULL,0.00,0,0,NULL,0,0,NULL,NULL
7296,TRABZON,9595046,NULL,NULL,138,1,0.00,56,115,NULL,44635,229.00,32.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2011,NULL,NULL,2019-03-19 15:45:32.420,NULL,0.00,0,0,NULL,0,0,NULL,NULL
7297,AMALIE,9277670,NULL,NULL,250,1,0.00,69,127,1115,442,0.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2019-03-19 22:08:31.000,2019-03-22 08:30:49.580,0.00,0,0,NULL,0,0,NULL,NULL
7298,DATTILO M,9333474,NULL,NULL,110,1,0.00,50,111,NULL,13671,161.00,23.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2006,NULL,NULL,2019-03-19 22:08:31.250,NULL,0.00,0,0,NULL,0,0,NULL,NULL
7299,LOUIS,9717412,NULL,NULL,171,1,0.00,47,111,NULL,5849,119.00,18.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2015,NULL,NULL,2019-03-19 22:08:31.313,NULL,0.00,0,0,NULL,0,0,NULL,NULL
7300,STELLA NORA,9750983,NULL,NULL,200,1,0.00,56,108,NULL,94351,292.00,45.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2016,NULL,NULL,2019-03-20 14:52:24.280,NULL,0.00,0,0,NULL,0,0,NULL,NULL
7301,ORIOLE,9441374,NULL,NULL,139,1,0.00,56,115,NULL,33045,190.00,32.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2011,NULL,NULL,2019-03-20 14:52:24.860,NULL,0.00,0,0,NULL,0,0,NULL,NULL
7302,LIMASSOL,9371919,NULL,NULL,59,1,0.00,54,126,NULL,5315,117.00,20.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2007,NULL,NULL,2019-03-20 18:48:32.063,NULL,0.00,0,0,NULL,0,0,NULL,NULL
7303,CORAL OPAL,9591973,NULL,NULL,171,1,0.00,56,104,NULL,41963,225.00,32.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2012,NULL,NULL,2019-03-20 22:48:43.453,NULL,0.00,0,0,NULL,0,0,NULL,NULL
7304,DEEPSEA NORDKAPP,9701621,NULL,zcew6,17,1,0.00,137,109,1115,45612,0.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2019-03-20 22:48:43.000,2019-03-21 05:17:19.547,0.00,0,0,NULL,0,0,NULL,NULL
7305,Skandi Olympia,9417359,NULL,NULL,17,1,0.00,181,109,NULL,3131,80.00,16.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2009,NULL,NULL,2019-03-20 22:48:44.203,NULL,0.00,0,0,NULL,0,0,NULL,NULL
7306,Horizon Thetis,9407380,NULL,NULL,126,1,0.00,50,102,NULL,29828,183.00,32.00,NULL,NULL,11.30,NULL,NULL,NULL,NULL,1,12900,NULL,NULL,NULL,NULL,4,1,2009,No hay observaciones,Gt 29926,2019-03-20 22:48:44.563,NULL,0.00,0,0,NULL,0,0,NULL,NULL
7307,INTERLINK FIDELITY,9709221,NULL,NULL,139,1,0.00,56,104,NULL,25546,180.00,32.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2015,NULL,NULL,2019-03-21 08:25:37.157,NULL,0.00,0,0,NULL,0,0,NULL,NULL
7308,kia,NULL,NULL,NULL,250,6,0.00,65,130,NULL,1000,0.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2019-03-21 14:30:38.720,NULL,NULL,0,0,NULL,0,0,NULL,NULL
7309,Far Swift,9273208,NULL,NULL,284,1,0.00,181,127,NULL,2401,72.00,16.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2003,NULL,NULL,2019-03-21 15:48:37.313,NULL,0.00,0,0,NULL,0,0,NULL,NULL
7310,NORMAND ARCTIC,9592812,NULL,NULL,284,1,0.00,181,109,NULL,5265,94.00,20.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2012,NULL,NULL,2019-03-21 15:48:37.907,NULL,0.00,0,0,NULL,0,0,NULL,NULL
7311,SPAR SPICA,9328522,NULL,NULL,284,1,0.00,56,97,NULL,32474,190.00,32.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2005,NULL,NULL,2019-03-21 15:48:37.987,NULL,0.00,0,0,NULL,0,0,NULL,NULL
7312,Atlantis,9139139,NULL,NULL,22,1,0.00,174,111,NULL,1998,80.00,22.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1997,NULL,NULL,2019-03-21 22:06:20.313,NULL,0.00,0,0,NULL,0,0,NULL,NULL
7313,NM CHERRY BLOSSOM,9703655,NULL,NULL,139,1,0.00,56,126,NULL,34349,198.00,32.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2015,NULL,NULL,2019-03-22 08:23:32.390,NULL,0.00,0,0,NULL,0,0,NULL,NULL
7314,AFON WEN,9473652,NULL,NULL,59,1,0.00,22,101,1115,131,25.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, 0   CONS,NULL,NULL,2019-03-22 13:33:07.000,2019-03-23 01:39:29.220,0.00,0,0,NULL,0,0,NULL,NULL
7315,CAPTAIN SPIRO,9692856,NULL,NULL,138,1,0.00,55,104,NULL,62839,252.00,45.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014,NULL,NULL,2019-03-22 13:33:08.313,NULL,0.00,0,0,NULL,0,0,NULL,NULL
7316,HERMANN-S.,9456123,NULL,NULL,262,1,0.00,56,109,NULL,32987,190.00,32.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,1,2009,NULL,NULL,2019-03-22 20:57:31.813,NULL,0.00,0,0,NULL,0,0,NULL,NULL
7317,WEST MIRA,9662344,NULL,NULL,284,1,0.00,138,106,NULL,35000,122.00,75.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014,NULL,NULL,2019-03-22 20:57:32.080,NULL,0.00,0,0,NULL,0,0,NULL,NULL
7318,GLOBAL PHOENIX,9565053,NULL,NULL,171,1,0.00,56,126,NULL,31749,190.00,32.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2010,NULL,NULL,2019-03-23 02:11:18.547,NULL,NULL,0,0,NULL,0,0,NULL,NULL
7319,XIN XIANG HAI,9566411,NULL,NULL,171,1,0.00,56,109,NULL,31754,190.00,32.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2012,NULL,NULL,2019-03-23 05:28:38.110,NULL,0.00,0,0,NULL,0,0,NULL,NULL
7320,SCF Pechora,9333424,NULL,NULL,126,1,0.00,59,115,NULL,29844,183.00,32.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2007,NULL,NULL,2019-03-23 08:27:09.657,NULL,0.00,0,0,NULL,0,0,NULL,NULL
7321,AFRICAN HARRIER,9700794,NULL,NULL,17,1,0.00,56,292,NULL,23322,180.00,30.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014,NULL,NULL,2019-03-23 09:05:00.377,NULL,0.00,0,0,NULL,0,0,NULL,NULL
7322,AFRICAN VENTURE,9612131,NULL,NULL,100,1,0.00,56,292,NULL,24212,180.00,30.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2012,NULL,NULL,2019-03-23 22:12:50.267,NULL,0.00,0,0,NULL,0,0,NULL,NULL
7323,AMUESA,9320805,NULL,NULL,261,1,0.00,54,124,NULL,2945,90.00,14.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2007,NULL,NULL,2019-03-24 07:55:06.127,NULL,0.00,0,0,NULL,0,0,NULL,NULL
7324,FEDERAL SEVERN,9606821,NULL,NULL,139,1,0.00,56,115,NULL,24196,190.00,28.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2012,NULL,NULL,2019-03-24 07:55:06.377,NULL,0.00,0,0,NULL,0,0,NULL,NULL
7325,ORCUN C,9499436,NULL,NULL,171,1,0.00,56,136,NULL,19815,176.00,29.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2012,NULL,NULL,2019-03-24 07:55:06.470,NULL,0.00,0,0,NULL,0,0,NULL,NULL
7326,YM MARS,9551806,NULL,NULL,138,1,0.00,50,132,NULL,4242,109.00,17.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2011,NULL,NULL,2019-03-24 11:24:21.593,NULL,0.00,0,0,NULL,0,0,NULL,NULL
7327,OCEAN GLORY,9278648,NULL,NULL,59,1,0.00,56,109,NULL,21185,178.00,28.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2003,NULL,NULL,2019-03-24 14:16:55.657,NULL,0.00,0,0,NULL,0,0,NULL,NULL
7328,SUNPOWER,9521643,NULL,NULL,171,1,0.00,61,129,NULL,3691,102.00,16.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2008,NULL,NULL,2019-03-24 14:16:55.907,NULL,0.00,0,0,NULL,0,0,NULL,NULL
7329,ANSAC WYOMING,9713777,NULL,NULL,200,1,0.00,54,115,NULL,21265,180.00,28.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2015,NULL,NULL,2019-03-24 22:05:37.407,NULL,0.00,0,0,NULL,0,0,NULL,NULL
7330,OCEAN OUTSTANDING[REV],9740158,NULL,NULL,250,1,0.00,69,126,1115,36415,195.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2019-03-24 22:05:37.000,2019-03-25 03:14:39.580,0.00,0,0,NULL,0,0,NULL,NULL
7331,WHITE HAWK,9460394,NULL,NULL,139,1,0.00,56,115,NULL,34039,200.00,32.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2012,NULL,NULL,2019-03-25 07:40:56.673,NULL,0.00,0,0,NULL,0,0,NULL,NULL
7332,MARTHA A,9299484,NULL,NULL,228,1,0.00,48,121,NULL,25414,207.00,30.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2005,NULL,NULL,2019-03-25 08:50:25.797,NULL,0.00,0,0,NULL,0,0,NULL,NULL
7333,HUPEH,9714264,NULL,NULL,200,1,0.00,56,292,NULL,24785,180.00,30.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2016,NULL,NULL,2019-03-25 08:50:26.063,NULL,0.00,0,0,NULL,0,0,NULL,NULL
7334,VB TAMARAN,9361304,NULL,ecmx,209,1,0.00,22,110,1115,386,30.00,11.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2019-03-25 08:50:26.000,2019-05-04 06:07:56.223,0.00,0,0,NULL,0,0,NULL,NULL
7335,Pinta,9083249,NULL,NULL,22,1,0.00,158,104,NULL,3258,90.00,18.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1995,NULL,NULL,2019-03-25 10:41:47.580,NULL,0.00,0,0,NULL,0,0,NULL,NULL
7336,STAR KVARVEN,9396153,NULL,NULL,284,1,0.00,54,126,NULL,37158,209.00,32.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2010,NULL,NULL,2019-03-25 10:41:47.987,NULL,0.00,0,0,NULL,0,0,NULL,NULL
7337,CL IRIS,9720964,NULL,NULL,261,1,0.00,56,115,NULL,36353,200.00,32.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2016,NULL,NULL,2019-03-25 15:57:52.737,NULL,0.00,0,0,NULL,0,0,NULL,NULL
7338,GH DAWN RUN,9750440,NULL,NULL,250,1,0.00,69,109,1115,36354,0.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,36354,No hay observaciones,2019-03-25 15:57:53.000,2019-03-26 09:52:31.807,0.00,0,0,NULL,0,0,NULL,NULL
7339,RHOGAS,9618848,NULL,NULL,262,1,0.00,47,111,NULL,8009,113.00,19.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2012,NULL,NULL,2019-03-25 22:21:58.680,NULL,0.00,0,0,NULL,0,0,NULL,NULL
7340,NÁPOLES,9243423,NULL,NULL,59,1,0.00,43,99,NULL,24409,186.00,26.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2002,NULL,NULL,2019-03-25 22:21:58.000,2019-06-17 12:11:54.817,0.00,0,0,NULL,0,0,NULL,NULL
7341,TIAN XI,9704764,NULL,NULL,100,1,0.00,54,126,NULL,26600,190.00,29.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2016,NULL,NULL,2019-03-26 06:21:25.943,NULL,NULL,0,0,NULL,0,0,NULL,NULL
7342,JING JIN HAI,9747546,NULL,NULL,100,1,0.00,56,97,NULL,41872,225.00,32.00,NULL,NULL,14.30,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2015,NULL,NULL,2019-03-26 09:23:02.347,NULL,0.00,0,0,NULL,0,0,NULL,NULL
7343,KOZNITZA,9575436,NULL,NULL,138,1,0.00,56,104,NULL,20939,180.00,28.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2010,NULL,NULL,2019-03-26 09:23:02.633,NULL,0.00,0,0,NULL,0,0,NULL,NULL
7344,POLA PACIFIC,9497878,NULL,NULL,138,1,0.00,56,126,NULL,24079,180.00,30.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2011,NULL,NULL,2019-03-26 14:18:28.417,NULL,0.00,0,0,NULL,0,0,NULL,NULL
7345,DUBREKA,8028424,NULL,NULL,50,1,0.00,63,119,NULL,2732,81.00,15.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1982,NULL,NULL,2019-03-26 14:18:28.803,NULL,0.00,0,0,NULL,0,0,NULL,NULL
7346,NILOS,9311153,NULL,NULL,138,1,0.00,56,115,NULL,40033,225.00,32.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2006,NULL,NULL,2019-03-26 14:18:29.133,NULL,0.00,0,0,NULL,0,0,NULL,NULL
7347,STADION  II,9414462,NULL,NULL,138,1,0.00,56,292,NULL,19999,179.00,28.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2012,NULL,NULL,2019-03-26 22:32:14.953,NULL,0.00,0,0,NULL,0,0,NULL,NULL
7348,PACIFIC LEGEND,9573995,NULL,NULL,171,1,0.00,56,292,NULL,20767,180.00,28.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2010,NULL,NULL,2019-03-27 08:20:09.167,NULL,0.00,0,0,NULL,0,0,NULL,NULL
